"id"	"length"	"DP1"	"DP2"	"DW1"	"DW2"	"NP1"	"NP2"	"NW1"	"NW2"	"H2O_DMSO_1"	"H2O_DMSO_2"	"H2O_DMSO_3"	"H2O_Nutlin_1"	"H2O_Nutlin_2"	"H2O_Nutlin_3"	"Peg_6_DMSO_1"	"Peg_6_DMSO_2"	"Peg6_DMSO_3"	"Peg6_Nutlin_1"	"Peg6_Nutlin_2"	"Peg6_Nutlin_3"	"gene"	"a_type"	"a_num"	"accession"	"sums"	"normalized_sums"
"NM_024528_NKAP"	5942	330	325	252	302	456	353	285	282	379	396	1256	426	328	1377	483	514	1815	429	513	1459	"NKAP"	"NM"	"024528"	"NM_024528"	11960	2.01279030629418
"NM_001082969_NKAPD1"	3128	649	630	535	557	968	648	585	237	828	809	2553	1211	844	2629	1104	1163	3252	1081	1267	3048	"NKAPD1"	"NM"	"001082969"	"NM_001082969"	24598	7.86381074168798
"NM_001007531_NKAPL"	1662	2	2	1	8	6	6	5	1	9	6	23	10	3	47	9	10	28	12	5	23	"NKAPL"	"NM"	"001007531"	"NM_001007531"	216	0.129963898916967
"NR_027131_NKAPP1"	2420	37	37	32	26	41	29	30	17	10	16	45	9	12	46	7	9	55	6	19	55	"NKAPP1"	"NR"	"027131"	"NR_027131"	538	0.222314049586777
"NM_033119_NKD1"	17039	452	426	291	392	587	472	407	379	169	205	475	158	194	476	160	302	494	188	249	588	"NKD1"	"NM"	"033119"	"NM_033119"	7064	0.414578320323963
"NM_001271082_NKD2"	4140	305	301	229	256	370	364	254	563	297	139	998	406	186	1116	383	243	1085	377	226	1212	"NKD2"	"NM"	"001271082"	"NM_001271082"	9310	2.2487922705314
"NM_005601_NKG7"	774	1	0	4	1	2	1	1	3	0	1	2	0	1	1	0	0	1	0	1	0	"NKG7"	"NM"	"005601"	"NM_005601"	20	0.0258397932816537
"NR_131157_NKILA"	2598	0	0	0	1	3	0	0	0	0	0	3	1	0	2	0	0	3	2	0	4	"NKILA"	"NR"	"131157"	"NR_131157"	19	0.00731331793687452
"NM_020345_NKIRAS1"	1995	333	259	297	284	519	352	280	134	310	234	710	428	211	807	392	385	1050	349	377	956	"NKIRAS1"	"NM"	"020345"	"NM_020345"	8667	4.34436090225564
"NM_001001349_NKIRAS2"	2386	529	652	427	572	793	741	524	614	677	614	1705	770	551	1740	833	913	2098	739	758	1981	"NKIRAS2"	"NM"	"001001349"	"NM_001001349"	18231	7.64082145850796
"NM_198478_NKPD1"	4687	97	100	88	123	79	88	95	181	28	5	32	22	4	35	28	6	38	33	5	41	"NKPD1"	"NM"	"198478"	"NM_198478"	1128	0.240665671004907
"NM_017544_NKRF"	3255	1291	1278	1055	1142	1723	1214	1124	683	781	1078	1743	1077	982	1651	1181	1561	2177	927	1526	1899	"NKRF"	"NM"	"017544"	"NM_017544"	26093	8.01628264208909
"NM_001349125_NKTR"	7324	2540	2338	2048	2322	2524	1893	2443	1378	2288	2968	11132	3115	3546	13912	2865	4541	10831	2975	4423	12182	"NKTR"	"NM"	"001349125"	"NM_001349125"	92264	12.597487711633
"NM_001290079_NKX1-1"	1347	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	1	0	0	"NKX1-1"	"NM"	"001290079"	"NM_001290079"	8	0.00593912397921307
"NM_001146340_NKX1-2"	3210	89	124	77	94	146	103	97	128	74	106	34	75	101	33	88	138	59	77	142	40	"NKX1-2"	"NM"	"001146340"	"NM_001146340"	1825	0.568535825545171
"NM_003317_NKX2-1"	2194	17	10	8	14	5	13	9	9	2	6	25	8	10	47	5	13	29	5	12	28	"NKX2-1"	"NM"	"003317"	"NM_003317"	275	0.125341841385597
"NR_103710_NKX2-1-AS1"	1775	2	0	3	1	4	1	1	0	0	2	2	2	4	3	0	2	3	0	1	2	"NKX2-1-AS1"	"NR"	"103710"	"NR_103710"	33	0.0185915492957746
"NM_002509_NKX2-2"	2118	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	"NKX2-2"	"NM"	"002509"	"NM_002509"	5	0.00236071765816808
"NM_145285_NKX2-3"	2087	2	1	0	2	3	0	2	1	2	1	8	9	4	6	5	5	9	8	3	4	"NKX2-3"	"NM"	"145285"	"NM_145285"	75	0.0359367513176809
"NM_033176_NKX2-4"	1736	1	2	1	3	2	3	3	2	0	1	4	0	0	0	0	0	0	0	1	0	"NKX2-4"	"NM"	"033176"	"NM_033176"	23	0.0132488479262673
"NM_001166175_NKX2-5"	1850	3	1	4	5	5	2	0	3	1	0	1	2	0	8	0	0	2	0	0	1	"NKX2-5"	"NM"	"001166175"	"NM_001166175"	38	0.0205405405405405
"NM_001136271_NKX2-6"	906	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"NKX2-6"	"NM"	"001136271"	"NM_001136271"	3	0.0033112582781457
"NM_014360_NKX2-8"	1843	29	46	24	33	51	60	30	70	7	12	11	15	13	9	12	24	20	13	15	22	"NKX2-8"	"NM"	"014360"	"NM_014360"	516	0.279978296256104
"NR_046072_NKX3-1"	2481	110	123	70	90	205	108	89	34	117	128	104	159	120	120	140	147	164	132	171	154	"NKX3-1"	"NR"	"046072"	"NR_046072"	2485	1.00161225312374
"NM_001189_NKX3-2"	2259	12	12	5	11	7	18	15	25	17	3	33	15	7	66	15	9	27	27	16	51	"NKX3-2"	"NM"	"001189"	"NM_001189"	391	0.173085436033643
"NM_006168_NKX6-1"	1116	61	51	38	67	84	66	46	61	12	30	43	15	30	43	19	53	34	18	43	45	"NKX6-1"	"NM"	"006168"	"NM_006168"	859	0.769713261648746
"NM_177400_NKX6-2"	2768	48	42	23	28	57	38	36	26	75	45	191	97	46	178	81	53	269	73	57	184	"NKX6-2"	"NM"	"177400"	"NM_177400"	1647	0.595014450867052
"NM_001364841_NKX6-3"	2395	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"NKX6-3"	"NM"	"001364841"	"NM_001364841"	3	0.00125260960334029
"NM_001014445_NLE1"	2684	1485	1561	1078	1507	1997	1756	1284	1973	505	1011	1027	538	748	975	526	1413	1486	537	1183	1214	"NLE1"	"NM"	"001014445"	"NM_001014445"	23804	8.86885245901639
"NM_001365930_NLGN1"	16605	1	2	1	4	4	3	7	0	2	1	13	2	1	11	2	1	9	4	2	11	"NLGN1"	"NM"	"001365930"	"NM_001365930"	81	0.0048780487804878
"NR_046664_NLGN1-AS1"	814	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"NLGN1-AS1"	"NR"	"046664"	"NR_046664"	1	0.00122850122850123
"NM_020795_NLGN2"	9960	1551	1651	1226	1506	1831	1656	1407	2239	1388	972	3278	1906	917	3664	1910	1391	2935	1932	1199	3891	"NLGN2"	"NM"	"020795"	"NM_020795"	38450	3.86044176706827
"NM_001321276_NLGN3"	3402	52	54	43	47	48	36	54	71	148	36	352	172	37	339	158	59	276	212	38	348	"NLGN3"	"NM"	"001321276"	"NM_001321276"	2580	0.758377425044092
"NM_001282145_NLGN4X"	6165	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	"NLGN4X"	"NM"	"001282145"	"NM_001282145"	5	0.0008110300081103
"NM_001164238_NLGN4Y"	882	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"NLGN4Y"	"NM"	"001164238"	"NM_001164238"	1	0.00113378684807256
"NR_046504_NLGN4Y-AS1"	532	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	"NLGN4Y-AS1"	"NR"	"046504"	"NR_046504"	4	0.0075187969924812
"NM_016231_NLK"	3523	321	326	243	305	460	302	284	265	272	204	725	372	145	710	368	252	778	320	268	696	"NLK"	"NM"	"016231"	"NM_016231"	7616	2.16179392563156
"NM_020726_NLN"	8652	1787	1758	1453	1695	2563	1999	1650	867	903	1958	2769	1222	1709	2561	1240	3026	3858	985	2527	3143	"NLN"	"NM"	"020726"	"NM_020726"	39673	4.58541377716135
"NM_178844_NLRC3"	6410	148	132	116	145	160	123	158	178	27	14	78	48	23	76	32	27	79	50	32	83	"NLRC3"	"NM"	"178844"	"NM_178844"	1729	0.269734789391576
"NM_001199139_NLRC4"	3243	75	92	74	80	130	77	84	53	36	7	77	70	22	95	45	17	92	76	20	101	"NLRC4"	"NM"	"001199139"	"NM_001199139"	1323	0.40795559666975
"NM_032206_NLRC5"	6724	291	296	236	237	374	324	254	333	185	96	336	210	90	400	211	125	362	208	132	431	"NLRC5"	"NM"	"032206"	"NM_032206"	5131	0.76308744794765
"NM_001033053_NLRP1"	5098	101	87	77	97	125	115	119	107	155	30	391	149	38	452	163	54	398	178	47	444	"NLRP1"	"NM"	"001033053"	"NM_001033053"	3327	0.652608866222048
"NM_176821_NLRP10"	12762	5	4	6	4	7	12	9	6	2	0	8	1	0	13	2	0	13	0	0	16	"NLRP10"	"NM"	"176821"	"NM_176821"	108	0.00846262341325811
"NM_001297743_NLRP11"	3191	23	14	17	25	30	28	22	25	2	16	75	6	7	77	7	19	97	3	28	77	"NLRP11"	"NM"	"001297743"	"NM_001297743"	598	0.187402068317142
"NM_001277129_NLRP12"	3692	1	5	9	5	9	4	6	6	0	0	1	1	0	2	3	1	2	1	1	2	"NLRP12"	"NM"	"001277129"	"NM_001277129"	59	0.0159804983748646
"NM_001321057_NLRP13"	3537	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	"NLRP13"	"NM"	"001321057"	"NM_001321057"	6	0.00169635284139101
"NM_176822_NLRP14"	3823	35	36	31	34	26	20	26	12	8	23	77	9	25	86	11	44	74	10	37	93	"NLRP14"	"NM"	"176822"	"NM_176822"	717	0.18754904525242
"NM_001174081_NLRP2"	35390	1963	1930	1502	1675	2680	2096	1718	1810	762	1227	2115	893	1114	2271	941	1830	2434	952	1615	2566	"NLRP2"	"NM"	"001174081"	"NM_001174081"	34094	0.963379485730432
"NM_001319967_NLRP2B"	3194	32	42	41	37	54	51	40	48	12	23	38	15	18	41	24	25	58	16	30	62	"NLRP2B"	"NM"	"001319967"	"NM_001319967"	707	0.221352536005009
"NM_183395_NLRP3"	4115	1	3	2	3	6	2	0	5	1	0	1	2	1	3	1	1	1	4	0	3	"NLRP3"	"NM"	"183395"	"NM_183395"	40	0.00972053462940462
"NM_134444_NLRP4"	3712	8	11	7	4	9	8	2	10	1	6	4	5	11	2	4	13	9	9	6	10	"NLRP4"	"NM"	"134444"	"NM_134444"	139	0.0374461206896552
"NM_153447_NLRP5"	3883	0	10	2	0	2	5	4	1	1	2	1	4	0	1	8	2	9	2	0	2	"NLRP5"	"NM"	"153447"	"NM_153447"	56	0.014421838784445
"NM_138329_NLRP6"	2763	5	5	18	8	10	4	8	9	2	0	2	3	0	1	5	3	0	2	0	3	"NLRP6"	"NM"	"138329"	"NM_138329"	88	0.0318494390155628
"NM_206828_NLRP7"	32500	305	318	235	262	367	374	271	422	70	142	129	71	108	124	73	194	153	76	182	125	"NLRP7"	"NM"	"206828"	"NM_206828"	4001	0.123107692307692
"NM_001317000_NLRP8"	3877	1	5	1	1	0	1	2	6	0	0	0	0	0	1	0	0	1	0	1	0	"NLRP8"	"NM"	"001317000"	"NM_001317000"	20	0.00515862780500387
"NM_176820_NLRP9"	3477	42	42	42	42	30	33	37	20	56	14	50	64	9	68	77	10	43	77	11	68	"NLRP9"	"NM"	"176820"	"NM_176820"	835	0.240149554213402
"NM_001282358_NLRX1"	3667	463	500	338	485	598	539	442	669	104	134	744	111	146	725	129	232	832	152	249	776	"NLRX1"	"NM"	"001282358"	"NM_001282358"	8368	2.28197436596673
"NM_021077_NMB"	655	60	100	68	94	114	118	70	124	59	85	428	94	58	436	116	115	566	77	119	470	"NMB"	"NM"	"021077"	"NM_021077"	3371	5.14656488549618
"NM_001324307_NMBR"	2069	2	0	0	0	1	2	2	0	0	0	0	2	0	5	0	0	5	0	1	5	"NMBR"	"NM"	"001324307"	"NM_001324307"	25	0.0120831319478009
"NM_015938_NMD3"	2749	2254	2127	1813	1909	2980	2045	1978	970	1524	2237	4243	2200	2076	4661	2049	3097	5847	1623	3033	5267	"NMD3"	"NM"	"015938"	"NM_015938"	53933	19.6191342306293
"NM_000269_NME1"	811	7073	7482	5342	6216	10888	9201	6420	5087	7228	9386	12421	6045	7256	12858	7550	12804	19229	7760	11206	14761	"NME1"	"NM"	"000269"	"NM_000269"	186213	229.609124537608
"NM_001018136_NME1-NME2"	1052	10479	11227	7436	9408	15715	14375	9389	11914	17725	16812	26253	16196	13330	26908	19835	23116	41431	19915	20380	31514	"NME1-NME2"	"NM"	"001018136"	"NM_001018136"	363358	345.397338403042
"NM_001018139_NME2"	666	7258	7884	5209	6720	10726	9811	6461	9186	13910	12218	20409	13013	9691	20763	15937	16538	32080	15789	14769	24545	"NME2"	"NM"	"001018139"	"NM_001018139"	272917	409.785285285285
"NM_002513_NME3"	1014	848	927	670	811	1077	1164	793	1455	989	713	2362	830	766	2836	1001	1042	3128	1141	973	2928	"NME3"	"NM"	"002513"	"NM_002513"	26454	26.0887573964497
"NM_005009_NME4"	1000	391	438	306	425	633	580	324	558	700	742	1394	668	585	1498	788	1032	1987	779	758	1579	"NME4"	"NM"	"005009"	"NM_005009"	16165	16.165
"NM_003551_NME5"	1208	55	37	26	23	59	36	46	10	31	42	100	30	36	125	41	46	157	33	63	137	"NME5"	"NM"	"003551"	"NM_003551"	1133	0.937913907284768
"NM_005793_NME6"	3004	396	457	327	339	585	485	374	350	127	218	326	186	191	377	164	309	465	208	297	464	"NME6"	"NM"	"005793"	"NM_005793"	6645	2.21205059920107
"NM_013330_NME7"	1472	403	460	337	382	661	448	370	154	456	546	1217	573	464	1220	589	625	1653	559	745	1472	"NME7"	"NM"	"013330"	"NM_013330"	13334	9.05842391304348
"NM_016616_NME8"	2307	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"NME8"	"NM"	"016616"	"NM_016616"	1	0.000433463372345037
"NM_178130_NME9"	2099	61	59	54	50	85	71	62	26	19	11	69	17	6	66	19	12	60	31	13	69	"NME9"	"NM"	"178130"	"NM_178130"	860	0.409718913768461
"NM_004688_NMI"	1229	93	77	78	69	122	84	81	29	98	146	136	126	120	213	128	173	240	136	166	186	"NMI"	"NM"	"004688"	"NM_004688"	2501	2.03498779495525
"NM_001297778_NMNAT1"	3796	321	294	188	227	400	276	283	173	156	158	526	214	154	492	267	210	653	218	233	643	"NMNAT1"	"NM"	"001297778"	"NM_001297778"	6086	1.60326659641728
"NM_015039_NMNAT2"	5441	28	32	28	32	53	39	43	38	11	1	17	44	1	20	22	10	8	36	2	11	"NMNAT2"	"NM"	"015039"	"NM_015039"	476	0.0874839183973534
"NM_001320510_NMNAT3"	2268	95	79	74	79	114	73	83	59	87	85	244	112	79	260	104	99	344	93	120	328	"NMNAT3"	"NM"	"001320510"	"NM_001320510"	2611	1.15123456790123
"NM_020677_NMRAL1"	2184	702	782	511	748	909	801	546	854	606	518	1469	501	461	1571	706	838	1968	614	728	1689	"NMRAL1"	"NM"	"020677"	"NM_020677"	17522	8.02289377289377
"NR_151491_NMRAL2P"	1796	9	3	2	1	6	1	2	2	4	3	1	6	7	1	1	6	2	5	10	2	"NMRAL2P"	"NR"	"151491"	"NR_151491"	74	0.0412026726057906
"NM_017881_NMRK1"	1754	15	17	8	19	33	22	23	15	54	25	129	96	20	115	92	34	195	94	18	152	"NMRK1"	"NM"	"017881"	"NM_017881"	1176	0.670467502850627
"NR_110316_NMRK2"	707	1	6	5	0	0	0	2	2	7	0	8	2	0	4	5	0	3	8	0	5	"NMRK2"	"NR"	"110316"	"NR_110316"	58	0.082036775106082
"NM_001011717_NMS"	485	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	"NMS"	"NM"	"001011717"	"NM_001011717"	3	0.00618556701030928
"NM_021079_NMT1"	4879	2910	3275	2179	2685	4218	3154	2528	2780	2555	3160	7636	2585	2519	8071	3059	4465	9603	2707	3898	8944	"NMT1"	"NM"	"021079"	"NM_021079"	82931	16.9975404796065
"NM_001308295_NMT2"	5046	1245	1203	945	1036	1618	1191	998	703	320	800	1301	459	767	1376	379	1043	1569	392	1039	1441	"NMT2"	"NM"	"001308295"	"NM_001308295"	19825	3.92885453824812
"NM_006681_NMU"	816	617	671	522	548	1121	824	608	631	306	1175	5328	290	1324	5900	358	1695	7170	352	1856	6086	"NMU"	"NM"	"006681"	"NM_006681"	37382	45.8112745098039
"NM_006056_NMUR1"	3221	2	1	3	3	5	2	2	3	1	0	6	0	0	4	0	0	10	1	0	4	"NMUR1"	"NM"	"006056"	"NM_006056"	47	0.0145917416951257
"NM_020167_NMUR2"	2064	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	"NMUR2"	"NM"	"020167"	"NM_020167"	7	0.00339147286821705
"NM_181689_NNAT"	1176	87	87	69	79	71	78	81	140	22	20	17	21	21	27	17	21	22	21	15	27	"NNAT"	"NM"	"181689"	"NM_181689"	943	0.80187074829932
"NM_006169_NNMT"	1578	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"NNMT"	"NM"	"006169"	"NM_006169"	1	0.000633713561470215
"NM_001331026_NNT"	6191	2	6	1	6	4	0	2	7	0	0	2	0	1	1	2	0	2	0	4	0	"NNT"	"NM"	"001331026"	"NM_001331026"	40	0.0064609917622355
"NR_073113_NNT-AS1"	3304	1	3	4	2	6	7	6	4	0	1	0	0	0	1	1	1	1	0	0	5	"NNT-AS1"	"NR"	"073113"	"NR_073113"	43	0.0130145278450363
"NM_032313_NOA1"	2218	1173	1277	940	1089	1734	1400	1064	1306	745	1107	2380	822	982	2239	973	1496	2969	826	1429	2289	"NOA1"	"NM"	"032313"	"NM_032313"	28240	12.7321911632101
"NM_014062_NOB1"	1716	2910	3199	2349	2747	4235	3649	2481	3559	1699	2490	3715	1839	2110	3981	1894	3780	5409	2010	3256	4573	"NOB1"	"NM"	"014062"	"NM_014062"	61885	36.0635198135198
"NM_001080413_NOBOX"	4152	0	0	2	0	1	2	5	6	2	0	3	5	2	0	1	1	2	3	0	1	"NOBOX"	"NM"	"001080413"	"NM_001080413"	36	0.00867052023121387
"NM_015658_NOC2L"	2757	7640	8372	5741	7365	9919	9755	6552	9940	3563	7181	11065	3371	6098	11873	3785	10082	14371	4017	8684	13296	"NOC2L"	"NM"	"015658"	"NM_015658"	162670	59.0025389916576
"NR_002826_NOC2LP2"	2734	603	700	544	610	726	702	504	1055	272	511	773	233	453	717	290	759	942	286	642	804	"NOC2LP2"	"NR"	"002826"	"NR_002826"	12126	4.43525969275786
"NM_022451_NOC3L"	3455	1670	1439	1345	1381	2277	1422	1611	563	656	1574	2669	1043	1556	2783	872	2331	3146	761	2287	2896	"NOC3L"	"NM"	"022451"	"NM_022451"	34282	9.92243125904486
"NM_024078_NOC4L"	1650	1009	945	704	810	1178	1179	681	1270	416	743	1024	331	653	1132	454	964	1426	477	942	1216	"NOC4L"	"NM"	"024078"	"NM_024078"	17554	10.6387878787879
"NM_012118_NOCT"	1962	1685	1795	1295	1464	2467	1960	1358	2038	762	530	1873	732	519	1921	820	633	2123	626	660	2011	"NOCT"	"NM"	"012118"	"NM_012118"	27272	13.9001019367992
"NM_006092_NOD1"	4503	369	356	289	337	472	347	333	388	97	149	552	95	147	534	91	225	574	97	217	680	"NOD1"	"NM"	"006092"	"NM_006092"	6349	1.40994892294026
"NM_001370466_NOD2"	4361	91	107	66	82	95	84	69	103	50	45	188	54	43	217	61	59	225	57	59	232	"NOD2"	"NM"	"001370466"	"NM_001370466"	1987	0.455629442788351
"NM_001329906_NODAL"	1876	25	26	12	21	31	19	10	18	15	9	21	24	11	32	14	8	13	16	16	31	"NODAL"	"NM"	"001329906"	"NM_001329906"	372	0.198294243070362
"NM_005450_NOG"	1898	0	7	1	0	6	2	2	8	1	0	5	5	2	8	4	3	5	2	2	7	"NOG"	"NM"	"005450"	"NM_005450"	70	0.0368809272918862
"NM_024894_NOL10"	3498	1471	1514	1326	1462	2072	1465	1452	838	952	1635	2156	1267	1480	2403	1245	2350	2473	1124	2221	2509	"NOL10"	"NM"	"024894"	"NM_024894"	33415	9.55260148656375
"NM_001303272_NOL11"	2566	2915	2752	2382	2558	4363	2843	2628	1148	1937	3890	4639	2552	3322	5054	2521	5391	6343	2230	5099	5758	"NOL11"	"NM"	"001303272"	"NM_001303272"	70325	27.4064692127825
"NM_024313_NOL12"	2830	569	597	415	559	684	640	501	736	237	496	821	235	464	941	213	689	940	253	606	852	"NOL12"	"NM"	"024313"	"NM_024313"	11448	4.0452296819788
"NM_003946_NOL3"	1512	459	542	334	473	573	574	413	819	447	325	951	546	301	1007	514	403	1032	565	419	1048	"NOL3"	"NM"	"003946"	"NM_003946"	11745	7.76785714285714
"NM_001353236_NOL4"	2869	0	0	0	1	1	2	0	0	0	0	14	0	0	9	2	0	4	0	0	8	"NOL4"	"NM"	"001353236"	"NM_001353236"	41	0.0142906936214709
"NM_080616_NOL4L"	6010	156	142	113	151	171	128	112	161	102	53	243	143	56	212	128	82	212	124	71	233	"NOL4L"	"NM"	"080616"	"NM_080616"	2793	0.464725457570715
"NR_034152_NOL4L-DT"	845	0	1	0	0	3	1	1	0	0	0	0	0	2	0	0	0	2	0	0	0	"NOL4L-DT"	"NR"	"034152"	"NR_034152"	10	0.0118343195266272
"NM_022917_NOL6"	4834	3300	3515	2563	3194	3875	3759	2660	4032	1541	1729	2915	1758	1589	3233	1606	2341	3027	1749	2188	3311	"NOL6"	"NM"	"022917"	"NM_022917"	53885	11.1470831609433
"NM_001317724_NOL7"	913	838	912	685	737	1381	1245	756	592	701	1197	2213	819	1027	2249	823	1677	3238	885	1563	2496	"NOL7"	"NM"	"001317724"	"NM_001317724"	26034	28.5147864184009
"NM_017948_NOL8"	4075	1225	1192	1111	1150	1368	1119	1206	667	777	1390	3003	1190	1535	3410	895	2074	3405	1020	2228	3639	"NOL8"	"NM"	"017948"	"NM_017948"	33604	8.24638036809816
"NM_024654_NOL9"	6627	3354	3404	2840	3002	5148	3636	2910	2361	1268	1257	4196	1600	1306	4791	1722	1780	4128	1409	1931	5157	"NOL9"	"NM"	"024654"	"NM_024654"	57200	8.63135657160103
"NM_001284389_NOLC1"	3726	11198	12527	8598	10361	16733	15179	9599	8298	11183	15937	23135	12725	13647	22117	14750	23785	29525	11197	20245	26770	"NOLC1"	"NM"	"001284389"	"NM_001284389"	317509	85.2144390767579
"NM_001353366_NOM1"	6085	2111	2101	1699	1938	2931	2316	1783	1623	1195	1621	3868	1594	1555	4373	1474	2283	3733	1451	2060	4280	"NOM1"	"NM"	"001353366"	"NM_001353366"	45989	7.55776499589154
"NM_014287_NOMO1"	8624	8873	9057	6700	7863	12647	10110	7707	8175	10936	8398	18129	14213	11002	21977	13559	12245	19418	13794	13424	19735	"NOMO1"	"NM"	"014287"	"NM_014287"	247962	28.7525510204082
"NM_001004060_NOMO2"	3922	8638	9136	6767	7919	12368	9952	7472	7818	9874	7937	14768	13166	10779	18206	12482	12002	16054	12628	13348	16884	"NOMO2"	"NM"	"001004060"	"NM_001004060"	228198	58.1840897501275
"NM_001004067_NOMO3"	17267	17445	18272	13248	15595	25320	19884	15272	16030	21946	16718	35626	28286	21763	43519	26638	24328	38617	27619	26717	39417	"NOMO3"	"NM"	"001004067"	"NM_001004067"	492260	28.5087160479527
"NM_001145409_NONO"	2604	9028	9803	6912	8459	13434	11059	7779	6710	7908	12428	24754	9547	11055	27205	9851	18479	29009	8765	16046	26848	"NONO"	"NM"	"001145409"	"NM_001145409"	275079	105.637096774194
"NM_018648_NOP10"	535	1303	1462	876	1162	1968	1705	994	1624	1626	1505	2781	1420	1146	3214	1803	1907	4573	1687	1715	3279	"NOP10"	"NM"	"018648"	"NM_018648"	37750	70.5607476635514
"NM_003703_NOP14"	2932	2611	2905	2127	2454	3770	3255	2276	2418	1911	2729	3579	2242	2342	3688	2094	3890	3981	2022	3338	3887	"NOP14"	"NM"	"003703"	"NM_003703"	57519	19.6176671214188
"NR_015453_NOP14-AS1"	3866	553	562	447	543	648	561	454	523	247	218	551	246	206	611	252	288	611	284	271	604	"NOP14-AS1"	"NR"	"015453"	"NR_015453"	8680	2.24521469218831
"NM_016391_NOP16"	881	935	1064	795	930	1491	1501	836	914	1711	1292	2736	1663	964	2859	1783	1733	3583	1815	1447	3110	"NOP16"	"NM"	"016391"	"NM_016391"	33162	37.6413166855846
"NM_001258308_NOP2"	2650	3584	3835	2774	3653	4755	4266	3104	4144	4063	3449	10785	5157	3144	12767	4931	5094	10466	5209	4286	11675	"NOP2"	"NM"	"001258308"	"NM_001258308"	111141	41.94
"NM_015710_NOP53"	1504	2373	2733	1780	2284	3431	3602	1975	3457	8490	2753	9740	7225	2365	9895	8834	3760	12492	9352	3360	10301	"NOP53"	"NM"	"015710"	"NM_015710"	110202	73.2726063829787
"NR_132382_NOP53-AS1"	540	20	42	23	32	32	31	29	53	22	13	37	20	9	48	30	18	26	27	18	46	"NOP53-AS1"	"NR"	"132382"	"NR_132382"	576	1.06666666666667
"NM_006392_NOP56"	1913	8147	8982	6777	8004	10642	9565	6969	7368	7258	9901	33138	8867	9209	38836	8675	14333	35993	9149	12089	35884	"NOP56"	"NM"	"006392"	"NM_006392"	289786	151.482488238369
"NM_015934_NOP58"	1994	3242	3349	2799	3171	4363	3272	3152	1377	3859	5048	14511	5138	4724	14902	5143	6977	19118	4550	7086	17300	"NOP58"	"NM"	"015934"	"NM_015934"	133081	66.7407221664995
"NM_174913_NOP9"	12090	2374	2747	2029	2308	3090	2894	2224	2608	900	1787	1564	1103	1739	1629	1066	2801	1840	1128	2358	1934	"NOP9"	"NM"	"174913"	"NM_174913"	40123	3.31869313482217
"NR_027451_NORAD"	5343	7249	7201	5463	6347	10893	8091	6692	4224	9865	6618	14072	13388	7246	13218	13330	9777	14955	12267	9660	16614	"NORAD"	"NR"	"027451"	"NR_027451"	197170	36.9024892382557
"NM_001204214_NOS1"	10770	11	8	8	9	7	12	9	2	6	3	9	12	3	1	2	7	9	10	5	8	"NOS1"	"NM"	"001204214"	"NM_001204214"	141	0.013091922005571
"NM_014697_NOS1AP"	5016	212	230	164	164	264	249	168	290	47	75	98	43	95	69	66	124	47	56	114	69	"NOS1AP"	"NM"	"014697"	"NM_014697"	2644	0.527113237639553
"NM_000625_NOS2"	4206	2	0	0	0	0	2	0	1	2	2	16	6	1	13	5	0	19	3	2	24	"NOS2"	"NM"	"000625"	"NM_000625"	98	0.0233000475511175
"NR_144552_NOS2P3"	2836	4	6	5	0	5	2	5	4	5	1	4	7	2	10	9	2	7	8	6	6	"NOS2P3"	"NR"	"144552"	"NR_144552"	98	0.034555712270804
"NM_000603_NOS3"	4366	536	580	436	651	726	699	438	829	268	344	782	253	319	860	306	554	987	303	433	964	"NOS3"	"NM"	"000603"	"NM_000603"	11268	2.58085203847916
"NM_001363649_NOSIP"	1118	1626	1781	1209	1536	2240	2122	1321	2407	2135	1524	2296	1589	1179	2679	2066	2163	3161	2169	1749	2549	"NOSIP"	"NM"	"001363649"	"NM_001363649"	39501	35.3318425760286
"NM_052946_NOSTRIN"	3402	165	143	115	126	145	129	144	73	29	62	83	33	69	96	33	73	71	34	73	84	"NOSTRIN"	"NM"	"052946"	"NM_052946"	1780	0.523221634332745
"NM_017617_NOTCH1"	9568	3459	3613	2574	3513	3910	3800	3696	6903	972	1014	1584	1470	1357	1695	1359	1530	1248	1480	1712	1805	"NOTCH1"	"NM"	"017617"	"NM_017617"	48694	5.08925585284281
